timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
1000,76.4861,30.2409,11.4403,3.45737,1.60285,0.675781,0.266097,0.101668,0.0353198,0.018057,0.00986284,0.00457184,0.00336604,0.00192471,0.00135789,0.000941873,0.000747325,0.00062439,0.000488954,0.000407736,0.000312453,0.000264369,0.000216619,0.000218124,0.000182419,0.000140982,0.00011854,0.000114437,0.000106708,8.1383e-05,7.24214e-05,6.06201e-05,6.26253e-05,4.98508e-05,4.90472e-05,4.10968e-05,3.98527e-05,3.48671e-05,3.70098e-05,2.84495e-05,2.52269e-05,2.22846e-05,2.25531e-05,2.43291e-05,1.64639e-05,1.57329e-05,1.39273e-05
1100,77.5787,30.117,11.1883,3.46896,1.61807,0.660446,0.26355,0.0974656,0.0342647,0.0176756,0.00962666,0.00445795,0.00321588,0.00186137,0.00132343,0.000984107,0.000725325,0.000598137,0.000479913,0.000410619,0.000318271,0.000250509,0.000213176,0.000211614,0.00018776,0.0001396,0.000118402,0.00011307,0.000105298,8.18498e-05,7.33996e-05,6.16209e-05,6.38374e-05,5.09268e-05,4.98106e-05,4.24068e-05,4.13797e-05,3.43298e-05,3.47433e-05,2.86245e-05,2.51563e-05,2.23209e-05,2.26799e-05,2.48917e-05,1.71609e-05,1.58781e-05,1.41296e-05
1200,76.2402,29.7976,11.494,3.53485,1.62148,0.644392,0.251806,0.097687,0.0332481,0.0176406,0.00971021,0.00435808,0.00327136,0.00182667,0.0013696,0.000982598,0.000708507,0.000599248,0.000467339,0.000406446,0.000316503,0.000244378,0.000221448,0.000208321,0.000180754,0.000139633,0.000117441,0.000109808,9.91558e-05,8.17578e-05,7.3731e-05,5.97164e-05,6.19894e-05,4.92169e-05,4.9378e-05,4.305e-05,4.04261e-05,3.5106e-05,3.49864e-05,2.80256e-05,2.45703e-05,2.16497e-05,2.20823e-05,2.42726e-05,1.74468e-05,1.61902e-05,1.38544e-05
1300,73.7567,30.3843,11.5205,3.66399,1.62705,0.677083,0.247562,0.0962212,0.033219,0.0176654,0.00982552,0.0044348,0.0033878,0.00180089,0.00138217,0.00100523,0.000732474,0.000605573,0.000480657,0.000412066,0.000314621,0.000242167,0.000219148,0.000207515,0.000176782,0.000136947,0.000115104,0.000109221,9.53879e-05,8.20421e-05,7.43544e-05,5.93409e-05,6.12595e-05,5.06869e-05,5.02036e-05,4.29602e-05,4.0114e-05,3.5163e-05,3.4369e-05,2.84323e-05,2.5236e-05,2.20766e-05,2.20052e-05,2.36845e-05,1.68349e-05,1.59449e-05,1.36139e-05
1400,73.0152,29.9211,11.4715,3.68508,1.59455,0.681925,0.250801,0.0957559,0.0336541,0.0176188,0.00949924,0.00449766,0.00333144,0.00179563,0.00142256,0.000980813,0.000738272,0.000589021,0.000470345,0.000427313,0.000318817,0.000247407,0.000225291,0.000208371,0.000180903,0.000144319,0.000118678,0.00011048,9.71057e-05,8.1982e-05,7.36099e-05,6.00721e-05,5.96464e-05,5.03075e-05,5.01994e-05,4.18875e-05,3.95734e-05,3.52151e-05,3.43404e-05,2.83322e-05,2.51623e-05,2.22039e-05,2.26418e-05,2.34952e-05,1.6813e-05,1.60717e-05,1.34353e-05
1500,77.1735,30.2359,11.3578,3.73818,1.61676,0.660115,0.24613,0.093881,0.0332451,0.0171164,0.00924071,0.00448721,0.00328068,0.00183525,0.00142363,0.000989599,0.000742412,0.000601992,0.000474927,0.000421967,0.000329489,0.000252348,0.000236904,0.000207214,0.000179317,0.000142104,0.00011958,0.000114755,9.79125e-05,8.16392e-05,7.39056e-05,5.87778e-05,6.01377e-05,5.18369e-05,5.09895e-05,4.04731e-05,4.01311e-05,3.53278e-05,3.32145e-05,2.80829e-05,2.48993e-05,2.21136e-05,2.27426e-05,2.29582e-05,1.65561e-05,1.60276e-05,1.34487e-05
1600,76.3524,30.4769,11.1626,3.93098,1.62435,0.653504,0.248732,0.0923208,0.0342076,0.0176774,0.00918656,0.00444551,0.00320771,0.00182017,0.00142391,0.000971806,0.000714099,0.000589697,0.00046344,0.000413441,0.000327363,0.000263678,0.000232354,0.000208259,0.000177835,0.000143106,0.000120228,0.000114328,9.84433e-05,8.05981e-05,7.47006e-05,5.90612e-05,6.03706e-05,5.2958e-05,5.01179e-05,4.07704e-05,4.02928e-05,3.48626e-05,3.32379e-05,2.79806e-05,2.54923e-05,2.22785e-05,2.25783e-05,2.28722e-05,1.65693e-05,1.61181e-05,1.35508e-05
1700,78.1798,30.9532,11.349,4.05535,1.61805,0.639624,0.255118,0.0907779,0.0341334,0.0175545,0.00910484,0.00452653,0.00321009,0.0018019,0.001457,0.000994003,0.000721128,0.000597247,0.000456805,0.00040283,0.000323341,0.000261328,0.000228593,0.000207618,0.000179305,0.000142448,0.000119728,0.000115026,9.47682e-05,7.8804e-05,7.3448e-05,6.00861e-05,5.90196e-05,5.14083e-05,4.91815e-05,3.97989e-05,4.01398e-05,3.44495e-05,3.33831e-05,2.78553e-05,2.57273e-05,2.24475e-05,2.25077e-05,2.32777e-05,1.6647e-05,1.67045e-05,1.43126e-05
1800,79.6435,31.6104,11.4801,4.0174,1.61548,0.633903,0.252699,0.0893386,0.0345425,0.0177139,0.00895805,0.00452157,0.00316032,0.00179959,0.00145738,0.00100532,0.000703518,0.000606111,0.000462348,0.000398789,0.000318168,0.000261122,0.000228308,0.000201734,0.000178614,0.000141405,0.000122278,0.00011136,9.54867e-05,7.93593e-05,7.29299e-05,6.22128e-05,6.06131e-05,5.35176e-05,4.87338e-05,4.04737e-05,4.10651e-05,3.42829e-05,3.33694e-05,2.72315e-05,2.54015e-05,2.23664e-05,2.15478e-05,2.31578e-05,1.66662e-05,1.65086e-05,1.45575e-05
1900,79.2642,31.8012,11.5552,4.05572,1.61051,0.638457,0.246516,0.0896513,0.0343032,0.0176278,0.00885485,0.00441648,0.00318068,0.00180238,0.00145606,0.00099567,0.00069269,0.000609693,0.00046489,0.000396839,0.000316787,0.000259777,0.000236402,0.000202485,0.00017356,0.00014154,0.000122244,0.00011465,9.66038e-05,7.95615e-05,7.2918e-05,6.32486e-05,6.03939e-05,5.25313e-05,4.85838e-05,4.10248e-05,4.03795e-05,3.45392e-05,3.31715e-05,2.69764e-05,2.55233e-05,2.24259e-05,2.19306e-05,2.2599e-05,1.66194e-05,1.59699e-05,1.52587e-05
