timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
2000,50.5535,26.6758,12.5053,5.84901,2.11692,0.661256,0.211353,0.07663,0.0347277,0.0177994,0.0111509,0.00671754,0.00454362,0.00348268,0.00243345,0.00189716,0.00147135,0.00124621,0.00102116,0.000844374,0.000707878,0.000593238,0.000526104,0.000453981,0.000390509,0.000341067,0.00031141,0.000268154,0.000239183,0.000207188,0.000199928,0.000170629,0.000154924,0.000142328,0.000126522,0.000116413,0.000101377,9.66694e-05,8.67847e-05,7.44633e-05,6.93816e-05,6.73562e-05,6.07306e-05,5.69315e-05,5.17528e-05,4.70867e-05,4.40968e-05
2100,50.7579,26.5069,12.5335,5.86765,2.17093,0.672743,0.214145,0.0761437,0.0346,0.0179375,0.011177,0.00665892,0.00452351,0.00350754,0.00244055,0.00189322,0.00147789,0.00123403,0.00100763,0.000844144,0.000701968,0.000590648,0.000521543,0.00044901,0.000388463,0.000342704,0.000311991,0.00026483,0.000238134,0.000206593,0.000200326,0.000172007,0.000156211,0.000143054,0.000125782,0.000115611,0.000101166,9.67177e-05,8.67374e-05,7.58468e-05,6.90127e-05,6.79437e-05,6.08889e-05,5.7091e-05,5.22234e-05,4.72651e-05,4.34445e-05
2200,51.063,26.7734,12.6216,5.89732,2.17991,0.69299,0.213837,0.0777915,0.0347144,0.0178394,0.0112402,0.00672176,0.00450206,0.00346508,0.00245746,0.0018626,0.00146,0.00122311,0.00100038,0.000839898,0.000690787,0.000595777,0.000518858,0.000444357,0.000389265,0.000341212,0.000310912,0.000261421,0.000236941,0.000206043,0.000200537,0.000170612,0.000157529,0.000143688,0.000124627,0.00011658,0.000101068,9.83e-05,8.64251e-05,7.61076e-05,6.89422e-05,6.86322e-05,6.1304e-05,5.72246e-05,5.24763e-05,4.73667e-05,4.36263e-05
2300,51.2287,26.6508,12.7437,5.92283,2.23107,0.703211,0.219063,0.0774989,0.0351786,0.0179611,0.0112215,0.00678032,0.00455807,0.00345262,0.00245367,0.00186367,0.00145766,0.00121977,0.00101261,0.000830095,0.000691404,0.000596395,0.000520083,0.000446853,0.000388899,0.000337252,0.000314872,0.000261522,0.000240013,0.000204839,0.000201902,0.000170557,0.000159218,0.000144233,0.000125561,0.000117835,0.000101278,9.8317e-05,8.65007e-05,7.60049e-05,6.91736e-05,6.89545e-05,6.14693e-05,5.72962e-05,5.23836e-05,4.76958e-05,4.39115e-05
2400,51.1071,26.7296,12.7452,5.99247,2.25768,0.73377,0.227385,0.0776979,0.0350076,0.0179667,0.0111773,0.00668082,0.00453139,0.00346703,0.0024422,0.001849,0.00144769,0.00121367,0.00101717,0.000822707,0.000684649,0.000587734,0.000521743,0.000444717,0.000393237,0.000341349,0.000316261,0.000262497,0.000241504,0.000208246,0.000200566,0.000171778,0.000158457,0.000145411,0.000127406,0.000117866,0.00010185,9.81071e-05,8.67989e-05,7.61344e-05,7.00055e-05,6.862e-05,6.18525e-05,5.70488e-05,5.24952e-05,4.7603e-05,4.41208e-05
2500,51.0656,26.6727,12.6712,5.95465,2.31625,0.744712,0.229534,0.0776645,0.0351984,0.0181616,0.0111862,0.00660711,0.00452089,0.00340006,0.00239798,0.00183845,0.00144818,0.00121868,0.00101011,0.000817284,0.00068595,0.000589703,0.000526245,0.000449892,0.000394056,0.000340345,0.000315312,0.000265967,0.000242676,0.00020956,0.000200301,0.000172149,0.000158567,0.000145193,0.000129057,0.000118824,0.000103012,9.82702e-05,8.74362e-05,7.64401e-05,7.04482e-05,6.85132e-05,6.17334e-05,5.70848e-05,5.25236e-05,4.76731e-05,4.42082e-05
2600,51.733,26.9771,12.665,5.981,2.33547,0.764797,0.230392,0.0769539,0.0345805,0.0179518,0.0110322,0.00670728,0.00457571,0.00339328,0.00239417,0.00184636,0.00144409,0.00121787,0.00100223,0.000816794,0.000690096,0.000587968,0.000530087,0.000457778,0.000394217,0.000344569,0.00031421,0.000266378,0.000241559,0.0002105,0.000200571,0.00017368,0.000159325,0.000145801,0.000129682,0.0001185,0.000102779,9.8626e-05,8.6953e-05,7.73989e-05,7.06986e-05,6.89022e-05,6.20409e-05,5.71268e-05,5.23113e-05,4.77748e-05,4.44407e-05
2700,51.6697,26.9834,12.7831,5.99811,2.35442,0.769721,0.23165,0.0765521,0.0342574,0.0179949,0.0109893,0.00668298,0.00451986,0.00341202,0.00241325,0.00185069,0.00144154,0.00122262,0.00100267,0.000821401,0.000697464,0.00058368,0.000535319,0.000456167,0.000392429,0.000346108,0.000312957,0.000267553,0.00024141,0.000210625,0.000201016,0.000175113,0.000159071,0.00014385,0.000129346,0.000118223,0.000103113,9.82315e-05,8.64371e-05,7.73857e-05,7.0775e-05,6.846e-05,6.15704e-05,5.67539e-05,5.21863e-05,4.76404e-05,4.40901e-05
2800,51.9139,27.1396,12.9493,6.09243,2.37712,0.785081,0.236159,0.0778947,0.0340059,0.0182798,0.0109092,0.00664179,0.00448871,0.00337395,0.00239082,0.00184523,0.00145728,0.00122097,0.000999957,0.000820467,0.00069788,0.000592335,0.000530838,0.000453023,0.000392769,0.000347458,0.000313943,0.000270057,0.000243349,0.000210981,0.000199359,0.000177038,0.000157561,0.000143515,0.000128893,0.00011792,0.000102736,9.85196e-05,8.59795e-05,7.72214e-05,7.05404e-05,6.84908e-05,6.1595e-05,5.69146e-05,5.21379e-05,4.7511e-05,4.43119e-05
2900,52.0688,27.1348,12.9849,6.11233,2.41155,0.79784,0.237789,0.0778757,0.0343062,0.0183433,0.0107511,0.00660108,0.00449368,0.0033497,0.0024123,0.00184249,0.00147441,0.00121957,0.00100183,0.000824944,0.000698867,0.000599988,0.000530782,0.00045468,0.0003939,0.000346776,0.000313057,0.000270304,0.00024177,0.000209504,0.000199644,0.000175679,0.000158646,0.00014379,0.000128161,0.000116739,0.000103049,9.83724e-05,8.61997e-05,7.72354e-05,7.06315e-05,6.84165e-05,6.16537e-05,5.71488e-05,5.20839e-05,4.78264e-05,4.41023e-05
