timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
2100,287.354,133.529,59.7661,25.1516,10.4933,4.24677,1.69232,0.613324,0.25472,0.116231,0.0611698,0.034665,0.0215713,0.0142716,0.0101573,0.00784536,0.005619,0.00448379,0.00370802,0.00291946,0.00239116,0.00197748,0.00171788,0.00143637,0.00120607,0.00105638,0.000919643,0.000794356,0.000691576,0.000598996,0.000535758,0.00047278,0.000439694,0.000392975,0.00033772,0.000303856,0.000276759,0.000248444,0.000220709,0.000203654,0.000185355,0.000168654,0.000153983,0.000136796,0.000131028,0.000119666,0.000105491
2200,288.775,132.976,59.6849,25.0017,10.5242,4.21448,1.69526,0.614757,0.25324,0.116693,0.0610449,0.0348753,0.0216276,0.0142699,0.0102544,0.00786466,0.00563752,0.0044705,0.00374218,0.00293017,0.00240007,0.00198226,0.00172427,0.00144556,0.00120341,0.00106409,0.000918217,0.000799397,0.000688012,0.000597649,0.000535679,0.000473522,0.000438116,0.000394417,0.000342742,0.0003011,0.000279083,0.00024914,0.00022148,0.00020338,0.000184725,0.000168611,0.000154139,0.000136603,0.000131342,0.000119014,0.000105916
2300,289.586,133.12,59.4889,25.1368,10.4461,4.20569,1.68209,0.611543,0.253268,0.116817,0.0609477,0.0348328,0.0216266,0.0144174,0.0101226,0.00787499,0.00562116,0.00446965,0.00373723,0.00292415,0.00237645,0.00197651,0.00171939,0.00145511,0.0012084,0.0010698,0.000916271,0.000800265,0.000686935,0.000594088,0.000535365,0.000473063,0.000437852,0.000396202,0.00034173,0.0002998,0.000278248,0.000248755,0.000221819,0.000202993,0.000186198,0.000167039,0.000153465,0.000136306,0.000130572,0.000119433,0.000105239
2400,288.239,133.047,59.4055,25.1953,10.4847,4.20513,1.67434,0.610059,0.252347,0.11638,0.0605126,0.0348962,0.0218831,0.0144904,0.0101082,0.00788158,0.00560391,0.00447226,0.00374509,0.00291499,0.00236957,0.00198733,0.00171689,0.00145969,0.00120064,0.00106341,0.000913811,0.000800614,0.000685677,0.000594751,0.000535671,0.000469801,0.000440085,0.000395561,0.000341118,0.000301024,0.000280076,0.00024791,0.000220262,0.000202836,0.000185426,0.000168146,0.000153903,0.000135647,0.000130424,0.000118761,0.000104768
2500,287.349,132.723,59.7694,25.0894,10.5687,4.23086,1.6713,0.608715,0.249924,0.115865,0.0603562,0.035053,0.0218782,0.0144685,0.0101126,0.00786814,0.00562723,0.0044682,0.00373804,0.00292544,0.00235716,0.00199208,0.00171722,0.00145969,0.00120686,0.00106597,0.000909925,0.000806311,0.000684595,0.00059854,0.000535834,0.000471063,0.000438902,0.000396538,0.00033898,0.000300252,0.000281216,0.00024738,0.000221046,0.000203218,0.000184753,0.000168777,0.000153744,0.000136152,0.00013011,0.0001184,0.000104904
2600,285.787,132.771,59.6845,25.2033,10.5584,4.23429,1.66867,0.607392,0.249968,0.11522,0.0600818,0.0348597,0.0219496,0.0144449,0.0101084,0.0078493,0.0056118,0.00447151,0.00372098,0.00292374,0.00236164,0.00200831,0.00171114,0.00146678,0.00120516,0.00107141,0.000911703,0.000806686,0.000683838,0.000600565,0.000532021,0.000470262,0.000439906,0.000395454,0.000338674,0.00030019,0.000284166,0.000247943,0.00022257,0.000204398,0.000185192,0.000169384,0.0001537,0.000136605,0.000130066,0.000118494,0.000104491
2700,285.943,132.509,59.5474,25.1808,10.508,4.23073,1.67394,0.604326,0.250346,0.114944,0.0599574,0.0349183,0.0220001,0.0144162,0.0100784,0.00783929,0.00563729,0.00447593,0.00372119,0.00290902,0.00236793,0.00200871,0.00170395,0.00146951,0.00119879,0.00106786,0.000913706,0.000808583,0.000682667,0.000602637,0.00052814,0.000471121,0.000438142,0.000393806,0.00034016,0.000300462,0.000284347,0.000246885,0.000221726,0.000204141,0.000183237,0.000169498,0.000153457,0.000136588,0.000130819,0.000118416,0.000105157
2800,286.569,131.998,59.8088,25.265,10.4572,4.21517,1.67728,0.604093,0.250862,0.115555,0.0600941,0.0349562,0.0218889,0.0144756,0.0100386,0.00785465,0.00563174,0.00446173,0.00374014,0.00291152,0.00237616,0.00200962,0.0016969,0.00146573,0.00119943,0.00106263,0.000917056,0.000804906,0.000686373,0.000601437,0.000529732,0.000471662,0.000440747,0.000395686,0.000342078,0.000300543,0.000282674,0.00024682,0.000222675,0.000204713,0.000183228,0.000169123,0.000154459,0.000137329,0.000130474,0.000118735,0.000106124
2900,285.748,131.608,59.6515,25.3274,10.4438,4.19433,1.67365,0.6033,0.249726,0.115199,0.0601238,0.0348738,0.0217968,0.0144142,0.0100032,0.00788949,0.00568216,0.00447788,0.00373361,0.00290761,0.0023847,0.00200794,0.001691,0.0014665,0.00120504,0.00105821,0.000917993,0.000805351,0.000683023,0.000597616,0.000527761,0.000473616,0.000441532,0.000395405,0.000339953,0.00029947,0.000280509,0.000246431,0.000222451,0.000205637,0.000184059,0.00016815,0.00015364,0.000137164,0.000131124,0.000118984,0.000106203
3000,285.749,130.386,59.5006,25.4074,10.4135,4.16394,1.67094,0.604226,0.249891,0.115,0.0600736,0.0348475,0.0218281,0.0144065,0.00995732,0.00782654,0.00568156,0.00447345,0.00372039,0.0028993,0.00238131,0.00200466,0.00170149,0.00146763,0.00120134,0.00105968,0.000922292,0.000803462,0.000684742,0.000597388,0.000531918,0.000474281,0.000440992,0.000396954,0.000339045,0.000301481,0.000280378,0.000246335,0.000223672,0.000205753,0.000183444,0.000168169,0.000153725,0.000137684,0.000131309,0.000119268,0.000106122
