# Altitude_km Temperature_K Density_kg_m3 Pressure_Pa Pressure_Torr Orbital_Velocity_m_s Number_Density_per_m3 n_N2 n_O2 n_O n_He n_Ar n_N
1.919000e+02 1.124807e+03 4.772045e-10 1.540778e-04 1.155682e-06 7.789136e+03 9.921531e+15 5.007363e+15 1.294057e+14 8.784914e+15 8.700354e+12 6.455659e+12 1.512900e+14
1.923600e+02 1.127238e+03 4.714449e-10 1.525471e-04 1.144201e-06 7.788863e+03 9.801784e+15 4.933456e+15 1.270190e+14 8.702629e+15 8.667923e+12 6.324906e+12 1.512975e+14
1.928200e+02 1.129650e+03 4.657784e-10 1.510362e-04 1.132868e-06 7.788590e+03 9.683972e+15 4.860873e+15 1.246876e+14 8.621429e+15 8.635797e+12 6.197181e+12 1.512863e+14
1.932800e+02 1.132044e+03 4.602051e-10 1.495451e-04 1.121684e-06 7.788318e+03 9.568099e+15 4.789607e+15 1.224094e+14 8.541332e+15 8.603989e+12 6.072466e+12 1.512552e+14
1.937400e+02 1.134419e+03 4.547202e-10 1.480728e-04 1.110640e-06 7.788045e+03 9.454061e+15 4.719608e+15 1.201837e+14 8.462250e+15 8.572476e+12 5.950633e+12 1.512054e+14
1.942000e+02 1.136775e+03 4.493248e-10 1.466198e-04 1.099742e-06 7.787773e+03 9.341887e+15 4.650871e+15 1.180094e+14 8.384234e+15 8.541270e+12 5.831621e+12 1.511368e+14
1.946600e+02 1.139114e+03 4.440153e-10 1.451853e-04 1.088982e-06 7.787500e+03 9.231497e+15 4.583350e+15 1.158839e+14 8.307233e+15 8.510351e+12 5.715334e+12 1.510505e+14
1.951200e+02 1.141434e+03 4.387893e-10 1.437687e-04 1.078357e-06 7.787228e+03 9.122843e+15 4.517022e+15 1.138063e+14 8.231200e+15 8.479716e+12 5.601725e+12 1.509460e+14
1.955800e+02 1.143736e+03 4.336474e-10 1.423705e-04 1.067870e-06 7.786955e+03 9.015940e+15 4.451876e+15 1.117754e+14 8.156178e+15 8.449372e+12 5.490712e+12 1.508250e+14
1.960400e+02 1.146021e+03 4.285858e-10 1.409898e-04 1.057513e-06 7.786683e+03 8.910703e+15 4.387856e+15 1.097896e+14 8.082122e+15 8.419302e+12 5.382231e+12 1.506864e+14
1.965000e+02 1.148287e+03 4.236036e-10 1.396265e-04 1.047287e-06 7.786410e+03 8.807120e+15 4.324974e+15 1.078486e+14 8.008985e+15 8.389519e+12 5.276207e+12 1.505307e+14
1.969600e+02 1.150537e+03 4.186984e-10 1.382800e-04 1.037188e-06 7.786138e+03 8.705136e+15 4.263171e+15 1.059496e+14 7.936783e+15 8.360000e+12 5.172568e+12 1.503591e+14
1.974200e+02 1.152768e+03 4.138707e-10 1.369507e-04 1.027217e-06 7.785866e+03 8.604762e+15 4.202444e+15 1.040928e+14 7.865531e+15 8.330729e+12 5.071283e+12 1.501723e+14
1.978800e+02 1.154983e+03 4.091164e-10 1.356375e-04 1.017368e-06 7.785593e+03 8.505916e+15 4.142754e+15 1.022766e+14 7.795154e+15 8.301761e+12 4.972245e+12 1.499695e+14
1.983400e+02 1.157180e+03 4.044363e-10 1.343410e-04 1.007643e-06 7.785321e+03 8.408612e+15 4.084112e+15 1.005001e+14 7.725667e+15 8.273016e+12 4.875455e+12 1.497516e+14
1.988000e+02 1.159360e+03 3.998269e-10 1.330602e-04 9.980361e-07 7.785049e+03 8.312780e+15 4.026467e+15 9.876162e+13 7.657029e+15 8.244554e+12 4.780801e+12 1.495190e+14
1.992600e+02 1.161524e+03 3.952884e-10 1.317953e-04 9.885484e-07 7.784776e+03 8.218420e+15 3.969796e+15 9.706046e+13 7.589280e+15 8.216352e+12 4.688238e+12 1.492724e+14
1.997200e+02 1.163671e+03 3.908179e-10 1.305455e-04 9.791747e-07 7.784504e+03 8.125473e+15 3.914097e+15 9.539577e+13 7.522323e+15 8.188361e+12 4.597734e+12 1.490112e+14
2.001800e+02 1.165801e+03 3.864156e-10 1.293113e-04 9.699173e-07 7.784232e+03 8.033946e+15 3.859337e+15 9.376664e+13 7.456231e+15 8.160642e+12 4.509220e+12 1.487367e+14
2.006400e+02 1.167914e+03 3.820796e-10 1.280921e-04 9.607726e-07 7.783960e+03 7.943797e+15 3.805511e+15 9.217189e+13 7.390932e+15 8.133159e+12 4.422647e+12 1.484494e+14
2.011000e+02 1.170012e+03 3.778072e-10 1.268873e-04 9.517353e-07 7.783688e+03 7.854970e+15 3.752573e+15 9.061030e+13 7.326416e+15 8.105908e+12 4.337977e+12 1.481482e+14
2.015600e+02 1.172093e+03 3.735994e-10 1.256972e-04 9.428093e-07 7.783416e+03 7.767485e+15 3.700532e+15 8.908212e+13 7.262698e+15 8.078901e+12 4.255155e+12 1.478356e+14
2.020200e+02 1.174158e+03 3.694536e-10 1.245214e-04 9.339898e-07 7.783144e+03 7.681290e+15 3.649357e+15 8.758553e+13 7.199737e+15 8.052118e+12 4.174118e+12 1.475103e+14
2.024800e+02 1.176207e+03 3.653707e-10 1.233602e-04 9.252799e-07 7.782872e+03 7.596403e+15 3.599047e+15 8.611981e+13 7.137577e+15 8.025560e+12 4.094851e+12 1.471730e+14
2.029400e+02 1.178240e+03 3.613455e-10 1.222120e-04 9.166682e-07 7.782599e+03 7.512715e+15 3.549557e+15 8.468452e+13 7.076098e+15 7.999237e+12 4.017293e+12 1.468249e+14
2.034000e+02 1.180258e+03 3.573803e-10 1.210779e-04 9.081616e-07 7.782328e+03 7.430275e+15 3.500884e+15 8.327864e+13 7.015396e+15 7.973129e+12 3.941403e+12 1.464649e+14
2.038600e+02 1.182260e+03 3.534723e-10 1.199570e-04 8.997541e-07 7.782056e+03 7.349022e+15 3.453000e+15 8.190147e+13 6.955406e+15 7.947233e+12 3.867134e+12 1.460948e+14
2.043200e+02 1.184246e+03 3.496214e-10 1.188495e-04 8.914473e-07 7.781784e+03 7.268960e+15 3.405917e+15 8.055237e+13 6.896119e+15 7.921564e+12 3.794455e+12 1.457141e+14
2.047800e+02 1.186217e+03 3.458262e-10 1.177551e-04 8.832381e-07 7.781512e+03 7.190054e+15 3.359592e+15 7.923035e+13 6.837548e+15 7.896102e+12 3.723322e+12 1.453233e+14
2.052400e+02 1.188173e+03 3.420857e-10 1.166734e-04 8.751252e-07 7.781240e+03 7.112284e+15 3.314025e+15 7.793513e+13 6.779660e+15 7.870845e+12 3.653705e+12 1.449226e+14
2.057000e+02 1.190114e+03 3.383974e-10 1.156040e-04 8.671039e-07 7.780968e+03 7.035602e+15 3.269188e+15 7.666575e+13 6.722414e+15 7.845804e+12 3.585568e+12 1.445125e+14
2.061600e+02 1.192039e+03 3.347632e-10 1.145476e-04 8.591796e-07 7.780696e+03 6.960043e+15 3.225093e+15 7.542136e+13 6.665856e+15 7.820961e+12 3.518849e+12 1.440931e+14
2.066200e+02 1.193950e+03 3.311796e-10 1.135030e-04 8.513450e-07 7.780424e+03 6.885537e+15 3.181690e+15 7.420197e+13 6.609948e+15 7.796329e+12 3.453548e+12 1.436656e+14
2.070800e+02 1.195847e+03 3.276470e-10 1.124706e-04 8.436015e-07 7.780153e+03 6.812091e+15 3.138989e+15 7.300700e+13 6.554684e+15 7.771892e+12 3.389614e+12 1.432289e+14
2.075400e+02 1.197728e+03 3.241643e-10 1.114502e-04 8.359477e-07 7.779881e+03 6.739683e+15 3.096978e+15 7.183509e+13 6.500050e+15 7.747645e+12 3.327019e+12 1.427843e+14
2.080000e+02 1.199595e+03 3.207297e-10 1.104413e-04 8.283800e-07 7.779609e+03 6.668274e+15 3.055620e+15 7.068624e+13 6.446039e+15 7.723586e+12 3.265716e+12 1.423316e+14
2.084600e+02 1.201448e+03 3.173441e-10 1.094442e-04 8.209014e-07 7.779338e+03 6.597883e+15 3.014927e+15 6.955941e+13 6.392667e+15 7.699727e+12 3.205698e+12 1.418711e+14
2.089200e+02 1.203286e+03 3.140042e-10 1.084581e-04 8.135046e-07 7.779066e+03 6.528445e+15 2.974876e+15 6.845467e+13 6.339852e+15 7.676052e+12 3.146912e+12 1.414039e+14
2.093800e+02 1.205110e+03 3.107118e-10 1.074835e-04 8.061950e-07 7.778794e+03 6.459991e+15 2.935453e+15 6.737151e+13 6.287682e+15 7.652572e+12 3.089348e+12 1.409289e+14
2.098400e+02 1.206920e+03 3.074639e-10 1.065198e-04 7.989663e-07 7.778523e+03 6.392466e+15 2.896660e+15 6.630868e+13 6.236051e+15 7.629255e+12 3.032966e+12 1.404478e+14
2.103000e+02 1.208716e+03 3.042609e-10 1.055670e-04 7.918195e-07 7.778251e+03 6.325872e+15 2.858462e+15 6.526651e+13 6.185025e+15 7.606143e+12 2.977739e+12 1.399601e+14
2.107600e+02 1.210499e+03 3.011022e-10 1.046251e-04 7.847546e-07 7.777980e+03 6.260199e+15 2.820872e+15 6.424381e+13 6.134570e+15 7.583192e+12 2.923647e+12 1.394659e+14
2.112200e+02 1.212267e+03 2.979856e-10 1.036934e-04 7.777667e-07 7.777708e+03 6.195403e+15 2.783855e+15 6.324063e+13 6.084654e+15 7.560439e+12 2.870659e+12 1.389663e+14
2.116800e+02 1.214022e+03 2.949114e-10 1.027722e-04 7.708571e-07 7.777437e+03 6.131488e+15 2.747414e+15 6.225632e+13 6.035296e+15 7.537841e+12 2.818749e+12 1.384603e+14
2.121400e+02 1.215763e+03 2.918796e-10 1.018616e-04 7.640266e-07 7.777165e+03 6.068453e+15 2.711537e+15 6.129072e+13 5.986507e+15 7.515410e+12 2.767883e+12 1.379491e+14
2.126000e+02 1.217491e+03 2.888876e-10 1.009607e-04 7.572695e-07 7.776894e+03 6.006246e+15 2.676214e+15 6.034295e+13 5.938213e+15 7.493157e+12 2.718048e+12 1.374326e+14
2.130600e+02 1.219206e+03 2.859366e-10 1.000701e-04 7.505896e-07 7.776622e+03 5.944893e+15 2.641437e+15 5.941288e+13 5.890475e+15 7.471083e+12 2.669222e+12 1.369115e+14
2.135200e+02 1.220907e+03 2.830237e-10 9.918890e-05 7.439800e-07 7.776351e+03 5.884331e+15 2.607184e+15 5.849990e+13 5.843218e+15 7.449155e+12 2.621376e+12 1.363857e+14
2.139800e+02 1.222596e+03 2.801511e-10 9.831793e-05 7.374471e-07 7.776080e+03 5.824606e+15 2.573457e+15 5.760387e+13 5.796524e+15 7.427398e+12 2.574494e+12 1.358549e+14
2.144400e+02 1.224271e+03 2.773157e-10 9.745621e-05 7.309836e-07 7.775808e+03 5.765655e+15 2.540247e+15 5.672422e+13 5.750297e+15 7.405798e+12 2.528545e+12 1.353201e+14
2.149000e+02 1.225933e+03 2.745178e-10 9.660394e-05 7.245911e-07 7.775537e+03 5.707483e+15 2.507534e+15 5.586084e+13 5.704574e+15 7.384366e+12 2.483513e+12 1.347814e+14
2.153600e+02 1.227583e+03 2.717564e-10 9.576090e-05 7.182678e-07 7.775266e+03 5.650073e+15 2.475321e+15 5.501294e+13 5.659328e+15 7.363087e+12 2.439378e+12 1.342388e+14
2.158200e+02 1.229220e+03 2.690313e-10 9.492704e-05 7.120133e-07 7.774995e+03 5.593415e+15 2.443588e+15 5.418065e+13 5.614573e+15 7.341958e+12 2.396111e+12 1.336923e+14
2.162800e+02 1.230844e+03 2.663429e-10 9.410261e-05 7.058295e-07 7.774724e+03 5.537520e+15 2.412337e+15 5.336342e+13 5.570325e+15 7.320992e+12 2.353703e+12 1.331426e+14
2.167400e+02 1.232456e+03 2.636877e-10 9.328652e-05 6.997083e-07 7.774452e+03 5.482316e+15 2.381551e+15 5.256074e+13 5.526489e+15 7.300172e+12 2.312130e+12 1.325895e+14
2.172000e+02 1.234055e+03 2.610681e-10 9.247963e-05 6.936561e-07 7.774181e+03 5.427854e+15 2.351229e+15 5.177232e+13 5.483147e+15 7.279497e+12 2.271383e+12 1.320339e+14
2.176600e+02 1.235642e+03 2.584819e-10 9.168125e-05 6.876678e-07 7.773910e+03 5.374083e+15 2.321357e+15 5.099827e+13 5.440251e+15 7.258980e+12 2.231431e+12 1.314750e+14
2.181200e+02 1.237217e+03 2.559287e-10 9.089134e-05 6.817429e-07 7.773639e+03 5.321000e+15 2.291925e+15 5.023791e+13 5.397794e+15 7.238603e+12 2.192254e+12 1.309135e+14
2.185800e+02 1.238780e+03 2.534088e-10 9.011011e-05 6.758833e-07 7.773368e+03 5.268609e+15 2.262926e+15 4.949077e+13 5.355809e+15 7.218379e+12 2.153850e+12 1.303495e+14
2.190400e+02 1.240331e+03 2.509207e-10 8.933705e-05 6.700848e-07 7.773097e+03 5.216879e+15 2.234363e+15 4.875677e+13 5.314232e+15 7.198279e+12 2.116191e+12 1.297834e+14
2.195000e+02 1.241870e+03 2.484645e-10 8.857230e-05 6.643487e-07 7.772826e+03 5.165812e+15 2.206218e+15 4.803603e+13 5.273097e+15 7.178343e+12 2.079258e+12 1.292148e+14
2.199600e+02 1.243397e+03 2.460388e-10 8.781544e-05 6.586718e-07 7.772555e+03 5.115380e+15 2.178477e+15 4.732773e+13 5.232378e+15 7.158528e+12 2.043046e+12 1.286447e+14
2.204200e+02 1.244912e+03 2.436439e-10 8.706664e-05 6.530553e-07 7.772284e+03 5.065588e+15 2.151148e+15 4.663163e+13 5.192070e+15 7.138860e+12 2.007533e+12 1.280726e+14
2.208800e+02 1.246416e+03 2.412790e-10 8.632568e-05 6.474976e-07 7.772013e+03 5.016419e+15 2.124219e+15 4.594767e+13 5.152168e+15 7.119321e+12 1.972704e+12 1.274987e+14
2.213400e+02 1.247908e+03 2.389441e-10 8.559261e-05 6.419991e-07 7.771742e+03 4.967874e+15 2.097681e+15 4.527561e+13 5.112686e+15 7.099927e+12 1.938544e+12 1.269238e+14
2.218000e+02 1.249388e+03 2.366387e-10 8.486737e-05 6.365593e-07 7.771472e+03 4.919942e+15 2.071528e+15 4.461504e+13 5.073618e+15 7.080660e+12 1.905040e+12 1.263471e+14
2.222600e+02 1.250857e+03 2.343619e-10 8.414968e-05 6.311762e-07 7.771201e+03 4.872607e+15 2.045754e+15 4.396592e+13 5.034939e+15 7.061533e+12 1.872177e+12 1.257695e+14
2.227200e+02 1.252315e+03 2.321125e-10 8.343912e-05 6.258466e-07 7.770930e+03 4.825838e+15 2.020345e+15 4.332784e+13 4.996627e+15 7.042518e+12 1.839935e+12 1.251907e+14
2.231800e+02 1.253762e+03 2.298916e-10 8.273625e-05 6.205746e-07 7.770659e+03 4.779665e+15 1.995309e+15 4.270060e+13 4.958714e+15 7.023639e+12 1.808312e+12 1.246110e+14
2.236400e+02 1.255198e+03 2.276981e-10 8.204063e-05 6.153570e-07 7.770388e+03 4.734058e+15 1.970635e+15 4.208400e+13 4.921176e+15 7.004896e+12 1.777284e+12 1.240305e+14
2.241000e+02 1.256622e+03 2.255311e-10 8.135210e-05 6.101926e-07 7.770118e+03 4.689005e+15 1.946307e+15 4.147799e+13 4.884009e+15 6.986272e+12 1.746850e+12 1.234497e+14
2.245600e+02 1.258036e+03 2.233912e-10 8.067084e-05 6.050827e-07 7.769847e+03 4.644514e+15 1.922328e+15 4.088220e+13 4.847227e+15 6.967769e+12 1.716990e+12 1.228682e+14
2.250200e+02 1.259439e+03 2.212765e-10 7.999629e-05 6.000232e-07 7.769576e+03 4.600548e+15 1.898685e+15 4.029614e+13 4.810787e+15 6.949397e+12 1.687689e+12 1.222860e+14
2.254800e+02 1.260831e+03 2.191884e-10 7.932898e-05 5.950179e-07 7.769306e+03 4.557134e+15 1.875386e+15 3.972007e+13 4.774723e+15 6.931139e+12 1.658939e+12 1.217036e+14
2.259400e+02 1.262212e+03 2.171248e-10 7.866823e-05 5.900619e-07 7.769035e+03 4.514231e+15 1.852413e+15 3.915352e+13 4.738993e+15 6.912997e+12 1.630729e+12 1.211209e+14
2.264000e+02 1.263583e+03 2.150865e-10 7.801431e-05 5.851570e-07 7.768765e+03 4.471851e+15 1.829760e+15 3.859646e+13 4.703629e+15 6.894983e+12 1.603051e+12 1.205385e+14
2.268600e+02 1.264943e+03 2.130730e-10 7.736721e-05 5.803034e-07 7.768494e+03 4.429989e+15 1.807436e+15 3.804854e+13 4.668609e+15 6.877066e+12 1.575885e+12 1.199564e+14
2.273200e+02 1.266293e+03 2.110832e-10 7.672647e-05 5.754974e-07 7.768224e+03 4.388619e+15 1.785414e+15 3.750962e+13 4.633929e+15 6.859288e+12 1.549229e+12 1.193741e+14
2.277800e+02 1.267632e+03 2.091176e-10 7.609241e-05 5.707416e-07 7.767953e+03 4.347752e+15 1.763710e+15 3.697980e+13 4.599584e+15 6.841618e+12 1.523067e+12 1.187921e+14
2.282400e+02 1.268961e+03 2.071749e-10 7.546457e-05 5.660324e-07 7.767683e+03 4.307363e+15 1.742300e+15 3.645836e+13 4.565571e+15 6.824059e+12 1.497389e+12 1.182105e+14
2.287000e+02 1.270280e+03 2.052554e-10 7.484308e-05 5.613708e-07 7.767412e+03 4.267453e+15 1.721199e+15 3.594570e+13 4.531867e+15 6.806618e+12 1.472186e+12 1.176291e+14
2.291600e+02 1.271589e+03 2.033586e-10 7.422784e-05 5.567560e-07 7.767142e+03 4.228017e+15 1.700381e+15 3.544124e+13 4.498505e+15 6.789270e+12 1.447450e+12 1.170486e+14
2.296200e+02 1.272888e+03 2.014843e-10 7.361884e-05 5.521882e-07 7.766871e+03 4.189050e+15 1.679855e+15 3.494510e+13 4.465463e+15 6.772066e+12 1.423167e+12 1.164684e+14
2.300800e+02 1.274177e+03 1.996319e-10 7.301585e-05 5.476654e-07 7.766601e+03 4.150536e+15 1.659618e+15 3.445675e+13 4.432719e+15 6.754940e+12 1.399334e+12 1.158895e+14
2.305400e+02 1.275456e+03 1.978016e-10 7.241902e-05 5.431888e-07 7.766331e+03 4.112481e+15 1.639657e+15 3.397668e+13 4.400304e+15 6.737929e+12 1.375937e+12 1.153109e+14
2.310000e+02 1.276725e+03 1.959921e-10 7.182795e-05 5.387554e-07 7.766061e+03 4.074861e+15 1.619969e+15 3.350397e+13 4.368181e+15 6.721018e+12 1.352967e+12 1.147332e+14
2.314600e+02 1.277984e+03 1.942037e-10 7.124272e-05 5.343658e-07 7.765790e+03 4.037678e+15 1.600549e+15 3.303888e+13 4.336363e+15 6.704221e+12 1.330415e+12 1.141563e+14
2.319200e+02 1.279234e+03 1.924363e-10 7.066340e-05 5.300205e-07 7.765520e+03 4.000932e+15 1.581400e+15 3.258115e+13 4.304846e+15 6.687523e+12 1.308277e+12 1.135806e+14
2.323800e+02 1.280474e+03 1.906891e-10 7.008971e-05 5.257174e-07 7.765250e+03 3.964606e+15 1.562505e+15 3.213089e+13 4.273627e+15 6.670936e+12 1.286543e+12 1.130063e+14
2.328400e+02 1.281705e+03 1.889626e-10 6.952188e-05 5.214584e-07 7.764980e+03 3.928711e+15 1.543878e+15 3.168784e+13 4.242702e+15 6.654444e+12 1.265200e+12 1.124327e+14
2.333000e+02 1.282926e+03 1.872553e-10 6.895939e-05 5.172394e-07 7.764710e+03 3.893215e+15 1.525497e+15 3.125163e+13 4.212051e+15 6.638062e+12 1.244244e+12 1.118609e+14
2.337600e+02 1.284138e+03 1.855680e-10 6.840258e-05 5.130630e-07 7.764439e+03 3.858134e+15 1.507365e+15 3.082239e+13 4.181704e+15 6.621774e+12 1.223670e+12 1.112899e+14
2.342200e+02 1.285341e+03 1.838999e-10 6.785119e-05 5.089272e-07 7.764169e+03 3.823454e+15 1.489484e+15 3.039975e+13 4.151625e+15 6.605566e+12 1.203463e+12 1.107202e+14
2.346800e+02 1.286534e+03 1.822507e-10 6.730513e-05 5.048313e-07 7.763899e+03 3.789164e+15 1.471837e+15 2.998395e+13 4.121828e+15 6.589464e+12 1.183623e+12 1.101526e+14
2.351400e+02 1.287719e+03 1.806201e-10 6.676435e-05 5.007752e-07 7.763629e+03 3.755262e+15 1.454433e+15 2.957452e+13 4.092292e+15 6.573479e+12 1.164136e+12 1.095859e+14
2.356000e+02 1.288894e+03 1.790082e-10 6.622892e-05 4.967591e-07 7.763359e+03 3.721749e+15 1.437257e+15 2.917147e+13 4.063046e+15 6.557558e+12 1.144999e+12 1.090208e+14
2.360600e+02 1.290060e+03 1.774145e-10 6.569867e-05 4.927819e-07 7.763089e+03 3.688614e+15 1.420317e+15 2.877469e+13 4.034057e+15 6.541754e+12 1.126209e+12 1.084575e+14
2.365200e+02 1.291218e+03 1.758387e-10 6.517359e-05 4.888435e-07 7.762819e+03 3.655854e+15 1.403603e+15 2.838406e+13 4.005335e+15 6.526049e+12 1.107751e+12 1.078958e+14
2.369800e+02 1.292366e+03 1.742803e-10 6.465340e-05 4.849417e-07 7.762549e+03 3.623451e+15 1.387108e+15 2.799949e+13 3.976864e+15 6.510420e+12 1.089620e+12 1.073354e+14
2.374400e+02 1.293506e+03 1.727396e-10 6.413836e-05 4.810786e-07 7.762280e+03 3.591420e+15 1.370837e+15 2.762097e+13 3.948656e+15 6.494890e+12 1.071815e+12 1.067771e+14
2.379000e+02 1.294637e+03 1.712163e-10 6.362836e-05 4.772533e-07 7.762010e+03 3.559749e+15 1.354778e+15 2.724807e+13 3.920720e+15 6.479445e+12 1.054324e+12 1.062201e+14
2.383600e+02 1.295759e+03 1.697101e-10 6.312327e-05 4.734648e-07 7.761740e+03 3.528433e+15 1.338938e+15 2.688103e+13 3.893027e+15 6.464085e+12 1.037145e+12 1.056656e+14
2.388200e+02 1.296873e+03 1.682201e-10 6.262285e-05 4.697113e-07 7.761470e+03 3.497455e+15 1.323302e+15 2.651954e+13 3.865573e+15 6.448822e+12 1.020268e+12 1.051127e+14
2.392800e+02 1.297978e+03 1.667463e-10 6.212712e-05 4.659930e-07 7.761200e+03 3.466814e+15 1.307874e+15 2.616349e+13 3.838356e+15 6.433653e+12 1.003691e+12 1.045615e+14
2.397400e+02 1.299075e+03 1.652894e-10 6.163635e-05 4.623119e-07 7.760931e+03 3.436524e+15 1.292649e+15 2.581301e+13 3.811401e+15 6.418568e+12 9.874030e+11 1.040123e+14
2.402000e+02 1.300163e+03 1.638484e-10 6.115015e-05 4.586651e-07 7.760661e+03 3.406562e+15 1.277626e+15 2.546769e+13 3.784676e+15 6.403551e+12 9.714051e+11 1.034652e+14
2.406600e+02 1.301244e+03 1.624226e-10 6.066842e-05 4.550518e-07 7.760391e+03 3.376920e+15 1.262795e+15 2.512755e+13 3.758180e+15 6.388637e+12 9.556841e+11 1.029201e+14
2.411200e+02 1.302315e+03 1.610130e-10 6.019144e-05 4.514741e-07 7.760121e+03 3.347613e+15 1.248165e+15 2.479280e+13 3.731924e+15 6.373805e+12 9.402403e+11 1.023771e+14
2.415800e+02 1.303379e+03 1.596185e-10 5.971885e-05 4.479294e-07 7.759852e+03 3.318619e+15 1.233717e+15 2.446285e+13 3.705906e+15 6.359050e+12 9.250666e+11 1.018357e+14
2.420400e+02 1.304435e+03 1.582392e-10 5.925075e-05 4.444184e-07 7.759582e+03 3.289942e+15 1.219464e+15 2.413793e+13 3.680109e+15 6.344388e+12 9.101596e+11 1.012970e+14
2.425000e+02 1.305482e+03 1.568749e-10 5.878707e-05 4.409405e-07 7.759313e+03 3.261577e+15 1.205393e+15 2.381785e+13 3.654544e+15 6.329800e+12 8.955093e+11 1.007600e+14
2.429600e+02 1.306522e+03 1.555252e-10 5.832769e-05 4.374949e-07 7.759043e+03 3.233515e+15 1.191506e+15 2.350253e+13 3.629195e+15 6.315301e+12 8.811142e+11 1.002254e+14
2.434200e+02 1.307553e+03 1.541901e-10 5.787263e-05 4.340816e-07 7.758774e+03 3.205757e+15 1.177796e+15 2.319198e+13 3.604073e+15 6.300865e+12 8.669712e+11 9.969272e+13
2.438800e+02 1.308577e+03 1.528694e-10 5.742187e-05 4.307006e-07 7.758504e+03 3.178299e+15 1.164269e+15 2.288604e+13 3.579163e+15 6.286529e+12 8.530706e+11 9.916242e+13
2.443400e+02 1.309593e+03 1.515630e-10 5.697533e-05 4.273513e-07 7.758235e+03 3.151137e+15 1.150913e+15 2.258463e+13 3.554475e+15 6.272254e+12 8.394128e+11 9.863446e+13
2.448000e+02 1.310601e+03 1.502702e-10 5.653283e-05 4.240323e-07 7.757965e+03 3.124259e+15 1.137727e+15 2.228758e+13 3.529995e+15 6.258065e+12 8.259901e+11 9.810847e+13
2.452600e+02 1.311601e+03 1.489915e-10 5.609456e-05 4.207449e-07 7.757696e+03 3.097674e+15 1.124713e+15 2.199493e+13 3.505732e+15 6.243948e+12 8.128012e+11 9.758516e+13
2.457200e+02 1.312594e+03 1.477261e-10 5.566024e-05 4.174873e-07 7.757426e+03 3.071365e+15 1.111862e+15 2.170658e+13 3.481671e+15 6.229926e+12 7.998357e+11 9.706341e+13
2.461800e+02 1.313579e+03 1.464741e-10 5.522993e-05 4.142597e-07 7.757157e+03 3.045334e+15 1.099178e+15 2.142256e+13 3.457811e+15 6.215951e+12 7.870955e+11 9.654468e+13
2.466400e+02 1.314557e+03 1.452355e-10 5.480369e-05 4.110626e-07 7.756888e+03 3.019584e+15 1.086658e+15 2.114263e+13 3.434162e+15 6.202059e+12 7.745719e+11 9.602788e+13
2.471000e+02 1.315527e+03 1.440098e-10 5.438128e-05 4.078942e-07 7.756618e+03 2.994100e+15 1.074296e+15 2.086680e+13 3.410709e+15 6.188248e+12 7.622655e+11 9.551334e+13
2.475600e+02 1.316490e+03 1.427972e-10 5.396282e-05 4.047555e-07 7.756349e+03 2.968888e+15 1.062089e+15 2.059494e+13 3.387463e+15 6.174505e+12 7.501677e+11 9.500141e+13
2.480200e+02 1.317445e+03 1.415972e-10 5.354817e-05 4.016454e-07 7.756080e+03 2.943939e+15 1.050039e+15 2.032713e+13 3.364409e+15 6.160855e+12 7.382750e+11 9.449174e+13
2.484800e+02 1.318393e+03 1.404098e-10 5.313737e-05 3.985642e-07 7.755811e+03 2.919253e+15 1.038139e+15 2.006315e+13 3.341557e+15 6.147260e+12 7.265862e+11 9.398428e+13
2.489400e+02 1.319334e+03 1.392349e-10 5.273033e-05 3.955111e-07 7.755542e+03 2.894825e+15 1.026393e+15 1.980302e+13 3.318893e+15 6.133731e+12 7.150977e+11 9.347939e+13
2.494000e+02 1.320268e+03 1.380719e-10 5.232692e-05 3.924852e-07 7.755272e+03 2.870646e+15 1.014793e+15 1.954654e+13 3.296415e+15 6.120281e+12 7.038031e+11 9.297707e+13
2.498600e+02 1.321195e+03 1.369209e-10 5.192712e-05 3.894865e-07 7.755003e+03 2.846715e+15 1.003338e+15 1.929385e+13 3.274121e+15 6.106896e+12 6.927003e+11 9.247693e+13
2.503200e+02 1.322115e+03 1.357823e-10 5.153113e-05 3.865163e-07 7.754734e+03 2.823042e+15 9.920259e+14 1.904476e+13 3.252034e+15 6.093577e+12 6.817843e+11 9.197932e+13
2.507800e+02 1.323027e+03 1.346552e-10 5.113868e-05 3.835727e-07 7.754465e+03 2.799609e+15 9.808616e+14 1.879928e+13 3.230115e+15 6.080332e+12 6.710544e+11 9.148350e+13
2.512400e+02 1.323933e+03 1.335394e-10 5.074964e-05 3.806547e-07 7.754196e+03 2.776411e+15 9.698323e+14 1.855728e+13 3.208373e+15 6.067162e+12 6.605048e+11 9.099089e+13
2.517000e+02 1.324832e+03 1.324353e-10 5.036420e-05 3.777636e-07 7.753927e+03 2.753455e+15 9.589398e+14 1.831872e+13 3.186821e+15 6.054045e+12 6.501336e+11 9.050041e+13
2.521600e+02 1.325724e+03 1.313425e-10 4.998224e-05 3.748986e-07 7.753658e+03 2.730734e+15 9.481857e+14 1.808360e+13 3.165444e+15 6.041013e+12 6.399371e+11 9.001238e+13
2.526200e+02 1.326609e+03 1.302610e-10 4.960378e-05 3.720599e-07 7.753389e+03 2.708249e+15 9.375646e+14 1.785180e+13 3.144251e+15 6.028030e+12 6.299101e+11 8.952647e+13
