# Altitude_km Temperature_K Density_kg_m3 Pressure_Pa Pressure_Torr Orbital_Velocity_m_s Number_Density_per_m3 n_N2 n_O2 n_O n_He n_Ar n_N
1.923600e+02 9.875281e+02 3.008033e-10 8.526868e-05 6.395694e-07 7.788863e+03 6.253983e+15 4.341136e+15 2.442049e+14 3.172330e+15 3.436324e+12 6.474325e+12 4.967837e+13
1.928200e+02 9.888048e+02 2.965908e-10 8.418327e-05 6.314282e-07 7.788590e+03 6.166403e+15 4.273203e+15 2.396637e+14 3.142164e+15 3.420993e+12 6.334351e+12 4.966782e+13
1.932800e+02 9.900659e+02 2.924505e-10 8.311397e-05 6.234077e-07 7.788318e+03 6.080322e+15 4.206485e+15 2.352209e+14 3.112387e+15 3.405854e+12 6.197676e+12 4.965056e+13
1.937400e+02 9.913117e+02 2.883811e-10 8.206059e-05 6.155067e-07 7.788045e+03 5.995716e+15 4.140975e+15 2.308741e+14 3.082968e+15 3.390898e+12 6.064239e+12 4.962696e+13
1.942000e+02 9.925423e+02 2.843817e-10 8.102298e-05 6.077240e-07 7.787773e+03 5.912564e+15 4.076648e+15 2.266201e+14 3.053925e+15 3.376136e+12 5.933923e+12 4.959683e+13
1.946600e+02 9.937579e+02 2.804488e-10 8.000033e-05 6.000535e-07 7.787500e+03 5.830797e+15 4.013447e+15 2.224575e+14 3.025229e+15 3.361546e+12 5.806668e+12 4.956035e+13
1.951200e+02 9.949588e+02 2.765824e-10 7.899274e-05 5.924959e-07 7.787228e+03 5.750410e+15 3.951366e+15 2.183824e+14 2.996897e+15 3.347124e+12 5.682367e+12 4.951810e+13
1.955800e+02 9.961451e+02 2.727813e-10 7.800003e-05 5.850499e-07 7.786955e+03 5.671381e+15 3.890397e+15 2.143945e+14 2.968901e+15 3.332888e+12 5.560985e+12 4.946950e+13
1.960400e+02 9.973169e+02 2.690428e-10 7.702153e-05 5.777106e-07 7.786683e+03 5.593655e+15 3.830489e+15 2.104899e+14 2.941236e+15 3.318815e+12 5.442407e+12 4.941534e+13
1.965000e+02 9.984745e+02 2.653670e-10 7.605740e-05 5.704790e-07 7.786410e+03 5.517232e+15 3.771633e+15 2.066676e+14 2.913918e+15 3.304910e+12 5.326583e+12 4.935522e+13
1.969600e+02 9.996180e+02 2.617524e-10 7.510733e-05 5.633528e-07 7.786138e+03 5.442080e+15 3.713825e+15 2.029262e+14 2.886910e+15 3.291171e+12 5.213424e+12 4.928955e+13
1.974200e+02 1.000748e+03 2.581977e-10 7.417105e-05 5.563302e-07 7.785866e+03 5.368174e+15 3.657013e+15 1.992618e+14 2.860251e+15 3.277602e+12 5.102883e+12 4.921832e+13
1.978800e+02 1.001864e+03 2.547004e-10 7.324800e-05 5.494067e-07 7.785593e+03 5.295462e+15 3.601179e+15 1.956739e+14 2.833890e+15 3.264180e+12 4.994874e+12 4.914194e+13
1.983400e+02 1.002966e+03 2.512615e-10 7.233852e-05 5.425850e-07 7.785321e+03 5.223963e+15 3.546332e+15 1.921601e+14 2.807846e+15 3.250918e+12 4.889345e+12 4.906023e+13
1.988000e+02 1.004055e+03 2.478784e-10 7.144199e-05 5.358605e-07 7.785049e+03 5.153626e+15 3.492424e+15 1.887186e+14 2.782114e+15 3.237806e+12 4.786234e+12 4.897338e+13
1.992600e+02 1.005131e+03 2.445495e-10 7.055808e-05 5.292305e-07 7.784776e+03 5.084415e+15 3.439438e+15 1.853477e+14 2.756668e+15 3.224854e+12 4.685463e+12 4.888161e+13
1.997200e+02 1.006193e+03 2.412753e-10 6.968700e-05 5.226969e-07 7.784504e+03 5.016341e+15 3.387367e+15 1.820459e+14 2.731535e+15 3.212036e+12 4.587000e+12 4.878511e+13
2.001800e+02 1.007243e+03 2.380544e-10 6.882843e-05 5.162571e-07 7.784232e+03 4.949375e+15 3.336196e+15 1.788108e+14 2.706699e+15 3.199376e+12 4.490756e+12 4.868373e+13
2.006400e+02 1.008280e+03 2.348846e-10 6.798188e-05 5.099075e-07 7.783960e+03 4.883472e+15 3.285892e+15 1.756417e+14 2.682136e+15 3.186844e+12 4.396692e+12 4.857785e+13
2.011000e+02 1.009304e+03 2.317653e-10 6.714724e-05 5.036471e-07 7.783688e+03 4.818619e+15 3.236439e+15 1.725369e+14 2.657853e+15 3.174460e+12 4.304754e+12 4.846749e+13
2.015600e+02 1.010316e+03 2.286961e-10 6.632446e-05 4.974757e-07 7.783416e+03 4.754808e+15 3.187823e+15 1.694939e+14 2.633865e+15 3.162214e+12 4.214900e+12 4.835286e+13
2.020200e+02 1.011316e+03 2.256758e-10 6.551328e-05 4.913913e-07 7.783144e+03 4.692013e+15 3.140038e+15 1.665118e+14 2.610137e+15 3.150099e+12 4.127055e+12 4.823381e+13
2.024800e+02 1.012304e+03 2.227034e-10 6.471354e-05 4.853928e-07 7.782872e+03 4.630214e+15 3.093056e+15 1.635899e+14 2.586687e+15 3.138119e+12 4.041185e+12 4.811090e+13
2.029400e+02 1.013279e+03 2.197781e-10 6.392504e-05 4.794786e-07 7.782599e+03 4.569394e+15 3.046863e+15 1.607262e+14 2.563509e+15 3.126272e+12 3.957228e+12 4.798396e+13
2.034000e+02 1.014243e+03 2.168984e-10 6.314746e-05 4.736462e-07 7.782328e+03 4.509523e+15 3.001443e+15 1.579195e+14 2.540580e+15 3.114556e+12 3.875145e+12 4.785304e+13
2.038600e+02 1.015195e+03 2.140640e-10 6.238076e-05 4.678954e-07 7.782056e+03 4.450592e+15 2.956782e+15 1.551678e+14 2.517917e+15 3.102959e+12 3.794905e+12 4.771852e+13
2.043200e+02 1.016136e+03 2.112734e-10 6.162459e-05 4.622237e-07 7.781784e+03 4.392573e+15 2.912855e+15 1.524707e+14 2.495505e+15 3.091489e+12 3.716430e+12 4.758042e+13
2.047800e+02 1.017065e+03 2.085270e-10 6.087913e-05 4.566323e-07 7.781512e+03 4.335474e+15 2.869670e+15 1.498262e+14 2.473351e+15 3.080141e+12 3.639705e+12 4.743859e+13
2.052400e+02 1.017983e+03 2.058224e-10 6.014376e-05 4.511166e-07 7.781240e+03 4.279243e+15 2.827191e+15 1.472332e+14 2.451432e+15 3.068917e+12 3.564674e+12 4.729360e+13
2.057000e+02 1.018889e+03 2.031603e-10 5.941873e-05 4.456783e-07 7.780968e+03 4.223895e+15 2.785426e+15 1.446913e+14 2.429755e+15 3.057805e+12 3.491304e+12 4.714511e+13
2.061600e+02 1.019785e+03 2.005390e-10 5.870363e-05 4.403147e-07 7.780696e+03 4.169395e+15 2.744342e+15 1.421986e+14 2.408325e+15 3.046804e+12 3.419542e+12 4.699367e+13
2.066200e+02 1.020670e+03 1.979581e-10 5.799841e-05 4.350250e-07 7.780424e+03 4.115736e+15 2.703936e+15 1.397543e+14 2.387129e+15 3.035929e+12 3.349371e+12 4.683916e+13
2.070800e+02 1.021544e+03 1.954165e-10 5.730281e-05 4.298076e-07 7.780153e+03 4.062894e+15 2.664195e+15 1.373567e+14 2.366155e+15 3.025161e+12 3.280726e+12 4.668140e+13
2.075400e+02 1.022408e+03 1.929137e-10 5.661672e-05 4.246615e-07 7.779881e+03 4.010859e+15 2.625098e+15 1.350058e+14 2.345419e+15 3.014499e+12 3.213591e+12 4.652096e+13
2.080000e+02 1.023261e+03 1.904492e-10 5.594005e-05 4.195861e-07 7.779609e+03 3.959618e+15 2.586642e+15 1.326996e+14 2.324907e+15 3.003942e+12 3.147918e+12 4.635787e+13
2.084600e+02 1.024103e+03 1.880217e-10 5.527253e-05 4.145792e-07 7.779338e+03 3.909149e+15 2.548806e+15 1.304382e+14 2.304617e+15 2.993495e+12 3.083680e+12 4.619197e+13
2.089200e+02 1.024936e+03 1.856312e-10 5.461415e-05 4.096409e-07 7.779066e+03 3.859448e+15 2.511588e+15 1.282192e+14 2.284547e+15 2.983155e+12 3.020837e+12 4.602364e+13
2.093800e+02 1.025758e+03 1.832762e-10 5.396456e-05 4.047686e-07 7.778794e+03 3.810485e+15 2.474969e+15 1.260421e+14 2.264683e+15 2.972917e+12 2.959361e+12 4.585273e+13
2.098400e+02 1.026571e+03 1.809567e-10 5.332380e-05 3.999625e-07 7.778523e+03 3.762260e+15 2.438936e+15 1.239070e+14 2.245040e+15 2.962777e+12 2.899217e+12 4.567962e+13
2.103000e+02 1.027374e+03 1.786723e-10 5.269183e-05 3.952223e-07 7.778251e+03 3.714766e+15 2.403498e+15 1.218121e+14 2.225599e+15 2.952737e+12 2.840377e+12 4.550416e+13
2.107600e+02 1.028167e+03 1.764217e-10 5.206827e-05 3.905452e-07 7.777980e+03 3.667975e+15 2.368617e+15 1.197562e+14 2.206374e+15 2.942799e+12 2.782809e+12 4.532636e+13
2.112200e+02 1.028950e+03 1.742048e-10 5.145313e-05 3.859313e-07 7.777708e+03 3.621882e+15 2.334301e+15 1.177392e+14 2.187346e+15 2.932952e+12 2.726480e+12 4.514678e+13
2.116800e+02 1.029724e+03 1.720204e-10 5.084616e-05 3.813786e-07 7.777437e+03 3.576466e+15 2.300523e+15 1.157596e+14 2.168527e+15 2.923199e+12 2.671353e+12 4.496509e+13
2.121400e+02 1.030488e+03 1.698682e-10 5.024731e-05 3.768868e-07 7.777165e+03 3.531721e+15 2.267289e+15 1.138178e+14 2.149891e+15 2.913547e+12 2.617417e+12 4.478150e+13
2.126000e+02 1.031244e+03 1.677486e-10 4.965667e-05 3.724567e-07 7.776894e+03 3.487651e+15 2.234591e+15 1.119110e+14 2.131468e+15 2.903976e+12 2.564632e+12 4.459601e+13
2.130600e+02 1.031990e+03 1.656592e-10 4.907367e-05 3.680838e-07 7.776622e+03 3.444212e+15 2.202403e+15 1.100400e+14 2.113223e+15 2.894502e+12 2.512984e+12 4.440883e+13
2.135200e+02 1.032727e+03 1.636009e-10 4.849855e-05 3.637700e-07 7.776351e+03 3.401417e+15 2.170730e+15 1.082038e+14 2.095169e+15 2.885114e+12 2.462437e+12 4.422014e+13
2.139800e+02 1.033455e+03 1.615725e-10 4.793102e-05 3.595132e-07 7.776080e+03 3.359246e+15 2.139550e+15 1.064017e+14 2.077313e+15 2.875815e+12 2.412960e+12 4.402981e+13
2.144400e+02 1.034174e+03 1.595736e-10 4.737100e-05 3.553126e-07 7.775808e+03 3.317687e+15 2.108868e+15 1.046317e+14 2.059627e+15 2.866593e+12 2.364544e+12 4.383785e+13
2.149000e+02 1.034885e+03 1.576039e-10 4.681841e-05 3.511679e-07 7.775537e+03 3.276734e+15 2.078669e+15 1.028953e+14 2.042125e+15 2.857465e+12 2.317160e+12 4.364461e+13
2.153600e+02 1.035587e+03 1.556624e-10 4.627302e-05 3.470772e-07 7.775266e+03 3.236368e+15 2.048936e+15 1.011900e+14 2.024805e+15 2.848413e+12 2.270766e+12 4.344995e+13
2.158200e+02 1.036281e+03 1.537490e-10 4.573486e-05 3.430406e-07 7.774995e+03 3.196587e+15 2.019668e+15 9.951617e+13 2.007665e+15 2.839446e+12 2.225368e+12 4.325406e+13
2.162800e+02 1.036966e+03 1.518636e-10 4.520389e-05 3.390580e-07 7.774724e+03 3.157388e+15 1.990866e+15 9.787272e+13 1.990702e+15 2.830559e+12 2.180925e+12 4.305712e+13
2.167400e+02 1.037643e+03 1.500047e-10 4.467971e-05 3.351263e-07 7.774452e+03 3.118739e+15 1.962507e+15 9.625871e+13 1.973899e+15 2.821750e+12 2.137416e+12 4.285898e+13
2.172000e+02 1.038312e+03 1.481732e-10 4.416264e-05 3.312479e-07 7.774181e+03 3.080661e+15 1.934596e+15 9.467424e+13 1.957284e+15 2.813019e+12 2.094824e+12 4.265968e+13
2.176600e+02 1.038973e+03 1.463670e-10 4.365207e-05 3.274183e-07 7.773910e+03 3.043109e+15 1.907106e+15 9.311841e+13 1.940825e+15 2.804364e+12 2.053126e+12 4.245938e+13
2.181200e+02 1.039625e+03 1.445868e-10 4.314824e-05 3.236393e-07 7.773639e+03 3.006097e+15 1.880050e+15 9.159062e+13 1.924527e+15 2.795791e+12 2.012304e+12 4.225826e+13
2.185800e+02 1.040270e+03 1.428317e-10 4.265092e-05 3.199090e-07 7.773368e+03 2.969607e+15 1.853407e+15 9.009000e+13 1.908395e+15 2.787282e+12 1.972344e+12 4.205635e+13
2.190400e+02 1.040907e+03 1.411022e-10 4.216027e-05 3.162289e-07 7.773097e+03 2.933648e+15 1.827183e+15 8.861635e+13 1.892436e+15 2.778847e+12 1.933218e+12 4.185349e+13
2.195000e+02 1.041537e+03 1.393963e-10 4.167574e-05 3.125946e-07 7.772826e+03 2.898181e+15 1.801352e+15 8.716914e+13 1.876624e+15 2.770486e+12 1.894904e+12 4.165003e+13
2.199600e+02 1.042158e+03 1.377149e-10 4.119763e-05 3.090085e-07 7.772555e+03 2.863224e+15 1.775926e+15 8.574755e+13 1.860973e+15 2.762197e+12 1.857390e+12 4.144566e+13
2.204200e+02 1.042773e+03 1.360569e-10 4.072562e-05 3.054681e-07 7.772284e+03 2.828752e+15 1.750887e+15 8.435168e+13 1.845474e+15 2.753981e+12 1.820662e+12 4.124088e+13
2.208800e+02 1.043380e+03 1.344220e-10 4.025968e-05 3.019732e-07 7.772013e+03 2.794761e+15 1.726225e+15 8.298012e+13 1.830131e+15 2.745824e+12 1.784695e+12 4.103554e+13
2.213400e+02 1.043979e+03 1.328101e-10 3.979974e-05 2.985234e-07 7.771742e+03 2.761247e+15 1.701944e+15 8.163271e+13 1.814936e+15 2.737739e+12 1.749474e+12 4.082965e+13
2.218000e+02 1.044571e+03 1.312210e-10 3.934584e-05 2.951189e-07 7.771472e+03 2.728208e+15 1.678035e+15 8.030960e+13 1.799901e+15 2.729717e+12 1.714984e+12 4.062322e+13
2.222600e+02 1.045156e+03 1.296539e-10 3.889775e-05 2.917579e-07 7.771201e+03 2.695628e+15 1.654493e+15 7.900970e+13 1.785003e+15 2.721765e+12 1.681215e+12 4.041644e+13
2.227200e+02 1.045734e+03 1.281080e-10 3.845521e-05 2.884386e-07 7.770930e+03 2.663486e+15 1.631299e+15 7.773197e+13 1.770248e+15 2.713876e+12 1.648135e+12 4.020931e+13
2.231800e+02 1.046306e+03 1.265838e-10 3.801843e-05 2.851625e-07 7.770659e+03 2.631797e+15 1.608460e+15 7.647749e+13 1.755640e+15 2.706049e+12 1.615738e+12 4.000198e+13
2.236400e+02 1.046870e+03 1.250807e-10 3.758726e-05 2.819284e-07 7.770388e+03 2.600547e+15 1.585969e+15 7.524463e+13 1.741171e+15 2.698283e+12 1.584014e+12 3.979418e+13
2.241000e+02 1.047427e+03 1.235983e-10 3.716156e-05 2.787354e-07 7.770118e+03 2.569726e+15 1.563816e+15 7.403329e+13 1.726847e+15 2.690585e+12 1.552943e+12 3.958637e+13
2.245600e+02 1.047978e+03 1.221361e-10 3.674124e-05 2.755827e-07 7.769847e+03 2.539325e+15 1.541994e+15 7.284303e+13 1.712658e+15 2.682941e+12 1.522507e+12 3.937825e+13
2.250200e+02 1.048522e+03 1.206942e-10 3.632634e-05 2.724707e-07 7.769576e+03 2.509347e+15 1.520504e+15 7.167349e+13 1.698610e+15 2.675357e+12 1.492692e+12 3.917000e+13
2.254800e+02 1.049060e+03 1.192717e-10 3.591660e-05 2.693974e-07 7.769306e+03 2.479772e+15 1.499335e+15 7.052425e+13 1.684689e+15 2.667832e+12 1.463497e+12 3.896175e+13
2.259400e+02 1.049591e+03 1.178688e-10 3.551210e-05 2.663634e-07 7.769035e+03 2.450604e+15 1.478481e+15 6.939495e+13 1.670911e+15 2.660366e+12 1.434894e+12 3.875339e+13
2.264000e+02 1.050115e+03 1.164850e-10 3.511272e-05 2.633678e-07 7.768765e+03 2.421833e+15 1.457943e+15 6.828496e+13 1.657257e+15 2.652957e+12 1.406880e+12 3.854507e+13
2.268600e+02 1.050634e+03 1.151198e-10 3.471833e-05 2.604096e-07 7.768494e+03 2.393449e+15 1.437711e+15 6.719416e+13 1.643730e+15 2.645601e+12 1.379435e+12 3.833693e+13
2.273200e+02 1.051146e+03 1.137731e-10 3.432892e-05 2.574888e-07 7.768224e+03 2.365451e+15 1.417778e+15 6.612220e+13 1.630337e+15 2.638302e+12 1.352550e+12 3.812870e+13
2.277800e+02 1.051652e+03 1.124446e-10 3.394438e-05 2.546045e-07 7.767953e+03 2.337829e+15 1.398142e+15 6.506873e+13 1.617069e+15 2.631060e+12 1.326211e+12 3.792053e+13
2.282400e+02 1.052151e+03 1.111338e-10 3.356464e-05 2.517562e-07 7.767683e+03 2.310577e+15 1.378796e+15 6.403341e+13 1.603924e+15 2.623867e+12 1.300411e+12 3.771258e+13
2.287000e+02 1.052645e+03 1.098410e-10 3.318975e-05 2.489443e-07 7.767412e+03 2.283698e+15 1.359742e+15 6.301517e+13 1.590908e+15 2.616726e+12 1.275134e+12 3.750484e+13
2.291600e+02 1.053133e+03 1.085655e-10 3.281954e-05 2.461674e-07 7.767142e+03 2.257179e+15 1.340969e+15 6.201492e+13 1.578014e+15 2.609644e+12 1.250367e+12 3.729719e+13
2.296200e+02 1.053615e+03 1.073068e-10 3.245390e-05 2.434249e-07 7.766871e+03 2.231011e+15 1.322467e+15 6.103159e+13 1.565244e+15 2.602605e+12 1.226103e+12 3.708990e+13
2.300800e+02 1.054091e+03 1.060650e-10 3.209283e-05 2.407167e-07 7.766601e+03 2.205192e+15 1.304244e+15 6.006465e+13 1.552586e+15 2.595621e+12 1.202333e+12 3.688286e+13
2.305400e+02 1.054562e+03 1.048397e-10 3.173624e-05 2.380420e-07 7.766331e+03 2.179717e+15 1.286288e+15 5.911450e+13 1.540046e+15 2.588684e+12 1.179042e+12 3.667605e+13
2.310000e+02 1.055026e+03 1.036311e-10 3.138419e-05 2.354014e-07 7.766061e+03 2.154588e+15 1.268602e+15 5.818037e+13 1.527627e+15 2.581801e+12 1.156217e+12 3.646964e+13
2.314600e+02 1.055486e+03 1.024378e-10 3.103631e-05 2.327921e-07 7.765790e+03 2.129778e+15 1.251165e+15 5.726174e+13 1.515316e+15 2.574959e+12 1.133858e+12 3.626362e+13
2.319200e+02 1.055939e+03 1.012608e-10 3.069291e-05 2.302164e-07 7.765520e+03 2.105309e+15 1.233994e+15 5.635879e+13 1.503125e+15 2.568169e+12 1.111946e+12 3.605786e+13
2.323800e+02 1.056388e+03 1.000992e-10 3.035369e-05 2.276720e-07 7.765250e+03 2.081157e+15 1.217070e+15 5.547100e+13 1.491045e+15 2.561421e+12 1.090475e+12 3.585264e+13
2.328400e+02 1.056830e+03 9.895287e-11 3.001865e-05 2.251590e-07 7.764980e+03 2.057324e+15 1.200393e+15 5.459833e+13 1.479075e+15 2.554728e+12 1.069435e+12 3.564782e+13
2.333000e+02 1.057268e+03 9.782157e-11 2.968775e-05 2.226770e-07 7.764710e+03 2.033803e+15 1.183959e+15 5.374027e+13 1.467215e+15 2.548075e+12 1.048820e+12 3.544341e+13
2.337600e+02 1.057700e+03 9.670528e-11 2.936096e-05 2.202259e-07 7.764439e+03 2.010594e+15 1.167766e+15 5.289658e+13 1.455469e+15 2.541468e+12 1.028616e+12 3.523954e+13
2.342200e+02 1.058127e+03 9.560324e-11 2.903809e-05 2.178042e-07 7.764169e+03 1.987682e+15 1.151805e+15 5.206680e+13 1.443824e+15 2.534905e+12 1.008818e+12 3.503610e+13
2.346800e+02 1.058549e+03 9.451578e-11 2.871924e-05 2.154126e-07 7.763899e+03 1.965072e+15 1.136080e+15 5.125088e+13 1.432284e+15 2.528386e+12 9.894148e+11 3.483333e+13
2.351400e+02 1.058966e+03 9.344268e-11 2.840435e-05 2.130507e-07 7.763629e+03 1.942762e+15 1.120584e+15 5.044876e+13 1.420855e+15 2.521911e+12 9.703992e+11 3.463099e+13
2.356000e+02 1.059378e+03 9.238334e-11 2.809326e-05 2.107173e-07 7.763359e+03 1.920737e+15 1.105309e+15 4.965982e+13 1.409529e+15 2.515474e+12 9.517627e+11 3.442920e+13
2.360600e+02 1.059785e+03 9.133783e-11 2.778600e-05 2.084127e-07 7.763089e+03 1.899000e+15 1.090260e+15 4.888419e+13 1.398301e+15 2.509080e+12 9.334992e+11 3.422810e+13
2.365200e+02 1.060187e+03 9.030583e-11 2.748247e-05 2.061360e-07 7.762819e+03 1.877544e+15 1.075425e+15 4.812128e+13 1.387179e+15 2.502729e+12 9.155960e+11 3.402749e+13
2.369800e+02 1.060584e+03 8.928706e-11 2.718261e-05 2.038869e-07 7.762549e+03 1.856362e+15 1.060805e+15 4.737104e+13 1.376152e+15 2.496420e+12 8.980505e+11 3.382757e+13
2.374400e+02 1.060976e+03 8.828142e-11 2.688640e-05 2.016651e-07 7.762280e+03 1.835454e+15 1.046393e+15 4.663324e+13 1.365229e+15 2.490153e+12 8.808555e+11 3.362828e+13
2.379000e+02 1.061364e+03 8.728895e-11 2.659385e-05 1.994708e-07 7.762010e+03 1.814820e+15 1.032193e+15 4.590732e+13 1.354405e+15 2.483917e+12 8.640002e+11 3.342961e+13
2.383600e+02 1.061747e+03 8.630909e-11 2.630481e-05 1.973029e-07 7.761740e+03 1.794448e+15 1.018194e+15 4.519377e+13 1.343677e+15 2.477726e+12 8.474793e+11 3.323163e+13
2.388200e+02 1.062126e+03 8.534196e-11 2.601933e-05 1.951615e-07 7.761470e+03 1.774340e+15 1.004397e+15 4.449168e+13 1.333050e+15 2.471572e+12 8.312860e+11 3.303428e+13
2.392800e+02 1.062500e+03 8.438700e-11 2.573723e-05 1.930456e-07 7.761200e+03 1.754485e+15 9.907988e+14 4.380134e+13 1.322508e+15 2.465454e+12 8.154135e+11 3.283775e+13
2.397400e+02 1.062869e+03 8.344443e-11 2.545861e-05 1.909558e-07 7.760931e+03 1.734889e+15 9.773966e+14 4.312225e+13 1.312066e+15 2.459375e+12 7.998536e+11 3.264190e+13
2.402000e+02 1.063234e+03 8.251374e-11 2.518330e-05 1.888908e-07 7.760661e+03 1.715539e+15 9.641836e+14 4.245435e+13 1.301716e+15 2.453335e+12 7.846015e+11 3.244674e+13
2.406600e+02 1.063595e+03 8.159482e-11 2.491129e-05 1.868506e-07 7.760391e+03 1.696433e+15 9.511604e+14 4.179729e+13 1.291454e+15 2.447326e+12 7.696523e+11 3.225239e+13
2.411200e+02 1.063951e+03 8.068760e-11 2.464256e-05 1.848349e-07 7.760121e+03 1.677571e+15 9.383206e+14 4.115104e+13 1.281287e+15 2.441360e+12 7.549967e+11 3.205867e+13
2.415800e+02 1.064303e+03 7.979179e-11 2.437704e-05 1.828434e-07 7.759852e+03 1.658947e+15 9.256650e+14 4.051526e+13 1.271206e+15 2.435424e+12 7.406276e+11 3.186576e+13
2.420400e+02 1.064651e+03 7.890751e-11 2.411477e-05 1.808761e-07 7.759582e+03 1.640562e+15 9.131908e+14 3.988992e+13 1.261219e+15 2.429526e+12 7.265432e+11 3.167365e+13
2.425000e+02 1.064994e+03 7.803418e-11 2.385556e-05 1.789319e-07 7.759313e+03 1.622404e+15 9.008919e+14 3.927454e+13 1.251315e+15 2.423661e+12 7.127350e+11 3.148229e+13
2.429600e+02 1.065334e+03 7.717193e-11 2.359949e-05 1.770112e-07 7.759043e+03 1.604477e+15 8.887687e+14 3.866940e+13 1.241499e+15 2.417833e+12 6.991960e+11 3.129179e+13
2.434200e+02 1.065669e+03 7.632044e-11 2.334645e-05 1.751133e-07 7.758774e+03 1.586774e+15 8.768156e+14 3.807387e+13 1.231769e+15 2.412039e+12 6.859261e+11 3.110203e+13
2.438800e+02 1.066001e+03 7.547970e-11 2.309645e-05 1.732381e-07 7.758504e+03 1.569294e+15 8.650331e+14 3.748810e+13 1.222125e+15 2.406272e+12 6.729143e+11 3.091313e+13
2.443400e+02 1.066328e+03 7.464959e-11 2.284945e-05 1.713855e-07 7.758235e+03 1.552035e+15 8.534189e+14 3.691175e+13 1.212566e+15 2.400546e+12 6.601583e+11 3.072503e+13
2.448000e+02 1.066652e+03 7.382978e-11 2.260537e-05 1.695547e-07 7.757965e+03 1.534991e+15 8.419667e+14 3.634482e+13 1.203090e+15 2.394843e+12 6.476502e+11 3.053771e+13
2.452600e+02 1.066971e+03 7.302029e-11 2.236423e-05 1.677459e-07 7.757696e+03 1.518161e+15 8.306779e+14 3.578701e+13 1.193698e+15 2.389172e+12 6.353888e+11 3.035125e+13
2.457200e+02 1.067287e+03 7.222072e-11 2.212588e-05 1.659582e-07 7.757426e+03 1.501537e+15 8.195465e+14 3.523829e+13 1.184384e+15 2.383540e+12 6.233654e+11 3.016564e+13
2.461800e+02 1.067599e+03 7.143127e-11 2.189042e-05 1.641921e-07 7.757157e+03 1.485124e+15 8.085734e+14 3.469811e+13 1.175155e+15 2.377936e+12 6.115775e+11 2.998092e+13
2.466400e+02 1.067907e+03 7.065146e-11 2.165770e-05 1.624466e-07 7.756888e+03 1.468911e+15 7.977530e+14 3.416685e+13 1.166002e+15 2.372362e+12 6.000192e+11 2.979699e+13
2.471000e+02 1.068212e+03 6.988125e-11 2.142771e-05 1.607215e-07 7.756618e+03 1.452897e+15 7.870832e+14 3.364397e+13 1.156929e+15 2.366814e+12 5.886860e+11 2.961401e+13
2.475600e+02 1.068513e+03 6.912068e-11 2.120047e-05 1.590170e-07 7.756349e+03 1.437084e+15 7.765648e+14 3.312959e+13 1.147935e+15 2.361301e+12 5.775722e+11 2.943181e+13
2.480200e+02 1.068810e+03 6.836958e-11 2.097593e-05 1.573328e-07 7.756080e+03 1.421468e+15 7.661955e+14 3.262331e+13 1.139020e+15 2.355817e+12 5.666755e+11 2.925055e+13
2.484800e+02 1.069104e+03 6.762760e-11 2.075399e-05 1.556681e-07 7.755811e+03 1.406042e+15 7.559701e+14 3.212537e+13 1.130177e+15 2.350359e+12 5.559905e+11 2.907006e+13
2.489400e+02 1.069395e+03 6.689480e-11 2.053468e-05 1.540232e-07 7.755542e+03 1.390806e+15 7.458865e+14 3.163514e+13 1.121415e+15 2.344935e+12 5.455130e+11 2.889056e+13
2.494000e+02 1.069681e+03 6.617114e-11 2.031798e-05 1.523978e-07 7.755272e+03 1.375761e+15 7.359484e+14 3.115297e+13 1.112726e+15 2.339536e+12 5.352400e+11 2.871194e+13
2.498600e+02 1.069965e+03 6.545604e-11 2.010373e-05 1.507908e-07 7.755003e+03 1.360893e+15 7.261421e+14 3.067836e+13 1.104111e+15 2.334165e+12 5.251640e+11 2.853413e+13
2.503200e+02 1.070245e+03 6.474993e-11 1.989206e-05 1.492032e-07 7.754734e+03 1.346212e+15 7.164771e+14 3.021119e+13 1.095570e+15 2.328824e+12 5.152843e+11 2.835725e+13
2.507800e+02 1.070521e+03 6.405231e-11 1.968284e-05 1.476338e-07 7.754465e+03 1.331708e+15 7.069457e+14 2.975169e+13 1.087099e+15 2.323506e+12 5.055959e+11 2.818123e+13
2.512400e+02 1.070795e+03 6.336329e-11 1.947607e-05 1.460830e-07 7.754196e+03 1.317383e+15 6.975460e+14 2.929927e+13 1.078706e+15 2.318221e+12 4.960941e+11 2.800618e+13
2.517000e+02 1.071065e+03 6.268264e-11 1.927172e-05 1.445502e-07 7.753927e+03 1.303231e+15 6.882786e+14 2.885415e+13 1.070380e+15 2.312956e+12 4.867761e+11 2.783198e+13
2.521600e+02 1.071332e+03 6.201025e-11 1.906975e-05 1.430353e-07 7.753658e+03 1.289252e+15 6.791390e+14 2.841599e+13 1.062126e+15 2.307727e+12 4.776373e+11 2.765874e+13
2.526200e+02 1.071595e+03 6.134603e-11 1.887012e-05 1.415379e-07 7.753389e+03 1.275442e+15 6.701278e+14 2.798499e+13 1.053939e+15 2.302513e+12 4.686769e+11 2.748635e+13
2.530800e+02 1.071856e+03 6.068981e-11 1.867281e-05 1.400580e-07 7.753120e+03 1.261799e+15 6.612384e+14 2.756051e+13 1.045826e+15 2.297330e+12 4.598877e+11 2.731486e+13
